study,trial,seed,unknown_byte_count,unknown_bytes,unknown_bits,plaintext,key,ciphertext,status,satisfiable,correct,candidate_valid,recovered_key,build_time,solve_time,total_time,timeout_seconds,variables,clauses,error
single,6,2026092206,1,9,8,EAB7D104BB4DC3B31124B652A22F4BC7,B186D2D17C35178BD5C6E9E0A1E002EC,B27D718AC8F2F13E2F3D98497365D2C3,SAT,True,True,True,B186D2D17C35178BD5C6E9E0A1E002EC,0.45885533400178247,4.780654250000225,5.241336916998989,60,20736,343416,
single,6,2026092206,1,10,8,EAB7D104BB4DC3B31124B652A22F4BC7,B186D2D17C35178BD5C6E9E0A1E002EC,B27D718AC8F2F13E2F3D98497365D2C3,SAT,True,True,True,B186D2D17C35178BD5C6E9E0A1E002EC,0.47589179199894716,5.517956667001272,5.995602958000745,60,20736,343416,
single,6,2026092206,1,11,8,EAB7D104BB4DC3B31124B652A22F4BC7,B186D2D17C35178BD5C6E9E0A1E002EC,B27D718AC8F2F13E2F3D98497365D2C3,SAT,True,True,True,B186D2D17C35178BD5C6E9E0A1E002EC,0.46027445899926533,4.659009041999525,5.1211118749997695,60,20736,343416,
single,6,2026092206,1,12,8,EAB7D104BB4DC3B31124B652A22F4BC7,B186D2D17C35178BD5C6E9E0A1E002EC,B27D718AC8F2F13E2F3D98497365D2C3,SAT,True,True,True,B186D2D17C35178BD5C6E9E0A1E002EC,0.5254422910002177,5.268389124999885,5.795582250000734,60,20736,343416,
single,6,2026092206,1,13,8,EAB7D104BB4DC3B31124B652A22F4BC7,B186D2D17C35178BD5C6E9E0A1E002EC,B27D718AC8F2F13E2F3D98497365D2C3,SAT,True,True,True,B186D2D17C35178BD5C6E9E0A1E002EC,0.4610109580007702,5.3903702500010695,5.853085583999928,60,20736,343416,
single,6,2026092206,1,14,8,EAB7D104BB4DC3B31124B652A22F4BC7,B186D2D17C35178BD5C6E9E0A1E002EC,B27D718AC8F2F13E2F3D98497365D2C3,SAT,True,True,True,B186D2D17C35178BD5C6E9E0A1E002EC,0.4539294169990171,5.508505499999956,5.964399000000412,60,20736,343416,
single,6,2026092206,1,15,8,EAB7D104BB4DC3B31124B652A22F4BC7,B186D2D17C35178BD5C6E9E0A1E002EC,B27D718AC8F2F13E2F3D98497365D2C3,SAT,True,True,True,B186D2D17C35178BD5C6E9E0A1E002EC,0.4637655829992582,5.152793749999546,5.618348915999377,60,20736,343416,
single,7,2026092207,1,0,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.46441500000037195,6.039152375000413,6.5053472079998755,60,20736,343416,
single,7,2026092207,1,1,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.49248666599851276,5.172987833000661,5.667242875000738,60,20736,343416,
single,7,2026092207,1,2,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.46091583400084346,5.589767416999166,6.052518374999636,60,20736,343416,
single,7,2026092207,1,3,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.46794683300140605,6.126863249999587,6.5965785829994275,60,20736,343416,
single,7,2026092207,1,4,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.44920900000033726,6.36985095899945,6.820792000000438,60,20736,343416,
single,7,2026092207,1,5,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.6076314590009133,5.256949665999855,5.866351749999012,60,20736,343416,
single,7,2026092207,1,6,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.45035729200026253,6.5788421659999585,7.030923000000257,60,20736,343416,
single,7,2026092207,1,7,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.446603624999625,5.037417875000756,5.485937499999636,60,20736,343416,
single,7,2026092207,1,8,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.47078708300068683,5.902212291999604,6.374797124999532,60,20736,343416,
single,7,2026092207,1,9,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.4674538750005013,6.86296612499973,7.337315042001137,60,20736,343416,
single,7,2026092207,1,10,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,1.2303357090004283,6.264443250000113,7.496552582999357,60,20736,343416,
single,7,2026092207,1,11,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.4701272500005871,5.347776291999253,5.819632124999771,60,20736,343416,
single,7,2026092207,1,12,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.4494251249998342,6.678890291999778,7.1301778750002995,60,20736,343416,
single,7,2026092207,1,13,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.457734249999703,6.080170624998573,6.539622166999834,60,20736,343416,
single,7,2026092207,1,14,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.44970120799916913,4.8945339170004445,5.345963458999904,60,20736,343416,
single,7,2026092207,1,15,8,DFA75E09A281F6C67D69889E1F17D1CB,96ADA1C8A5655BC7336D8C2B1A8C8A46,A0ECC8F7038B51E69E4BC057BCE1EEED,SAT,True,True,True,96ADA1C8A5655BC7336D8C2B1A8C8A46,0.46409845799826144,5.4539939160004,5.919823332998931,60,20736,343416,
single,8,2026092208,1,0,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.45030770899938943,4.861402499998803,5.313476000001174,60,20736,343416,
single,8,2026092208,1,1,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4627235829993879,4.998002457999974,5.462502084001244,60,20736,343416,
single,8,2026092208,1,2,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.460853374999715,6.074832791000517,6.537438499999553,60,20736,343416,
single,8,2026092208,1,3,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.45120245900034206,6.242753499998798,6.6957062920009776,60,20736,343416,
single,8,2026092208,1,4,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4522704999999405,5.173183499999141,5.6272422919992096,60,20736,343416,
single,8,2026092208,1,5,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4566218750005646,5.941137458999947,6.399493875000189,60,20736,343416,
single,8,2026092208,1,6,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4477792910001881,5.549382208999305,5.998878332999084,60,20736,343416,
single,8,2026092208,1,7,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4487349159990117,5.065336957999534,5.515925707999486,60,20736,343416,
single,8,2026092208,1,8,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.46408983299988904,7.48372045799988,7.949656374999904,60,20736,343416,
single,8,2026092208,1,9,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.45681983400027093,5.613764584000819,6.072339708000072,60,20736,343416,
single,8,2026092208,1,10,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.45439204100148345,5.280106707999948,5.7362651669991465,60,20736,343416,
single,8,2026092208,1,11,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4662183330001426,6.062389082999289,6.530324249999467,60,20736,343416,
single,8,2026092208,1,12,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.44859700000051816,5.644055292001212,6.094397958000627,60,20736,343416,
single,8,2026092208,1,13,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4475791250006296,6.309137250000276,6.758510582998497,60,20736,343416,
single,8,2026092208,1,14,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.45258770899999945,6.329608542000642,6.784030792001431,60,20736,343416,
single,8,2026092208,1,15,8,BA104FF645EA22FC92AFA622CB321F04,8755D8567C563DF69B34F3B042C3B03C,DD4E432925638ECFAFC4AFDFC01519F8,SAT,True,True,True,8755D8567C563DF69B34F3B042C3B03C,0.4529228330011392,4.262647707999349,4.717287583000143,60,20736,343416,
single,9,2026092209,1,0,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.45565587500095717,6.058047624999745,6.515677125000366,60,20736,343416,
single,9,2026092209,1,1,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.45409674999973504,6.003140958000586,6.459004459000425,60,20736,343416,
single,9,2026092209,1,2,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.45203245900120237,5.3531847080012085,5.807083916999545,60,20736,343416,
single,9,2026092209,1,3,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.4832291670008999,4.945758249999926,5.430842207999376,60,20736,343416,
single,9,2026092209,1,4,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.4793368330010708,6.4891021250005,6.970364790999156,60,20736,343416,
single,9,2026092209,1,5,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.48904887499884353,5.5195092919984745,6.01043404200027,60,20736,343416,
single,9,2026092209,1,6,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.4922666249985923,6.566896332999022,7.060959541999182,60,20736,343416,
single,9,2026092209,1,7,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.4855999579995114,8.211627167000188,8.699052415999176,60,20736,343416,
single,9,2026092209,1,8,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.49118349999844213,6.21506537499954,6.70805591700082,60,20736,343416,
single,9,2026092209,1,9,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.45244958399962343,5.257479707999664,5.711690082998757,60,20736,343416,
single,9,2026092209,1,10,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.45199849999880826,4.696294082999884,5.150121250000666,60,20736,343416,
single,9,2026092209,1,11,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.46116395799981547,5.762158500001533,6.22506437499942,60,20736,343416,
single,9,2026092209,1,12,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.46292887500021607,5.57034399999975,6.035255167000287,60,20736,343416,
single,9,2026092209,1,13,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.4622775839998212,6.290596791999633,6.754713875001471,60,20736,343416,
single,9,2026092209,1,14,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.45913583299989114,5.637603249999302,6.098462959000244,60,20736,343416,
single,9,2026092209,1,15,8,162B52EC76C0B937A953433E41589F7C,84C9E33FAEA6E6B8EAA2DEEB7002D360,87F53C0F45CDD68B7A6386A7FCA826B1,SAT,True,True,True,84C9E33FAEA6E6B8EAA2DEEB7002D360,0.46286191699982737,7.205197875000522,7.670154583000112,60,20736,343416,
single,10,2026092210,1,0,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.5406530000000203,5.865456083998652,6.407909917001234,60,20736,343416,
single,10,2026092210,1,1,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4557704159997229,4.970216458999857,5.427838749999864,60,20736,343416,
single,10,2026092210,1,2,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4616997499997524,5.185207665999769,5.648638166001547,60,20736,343416,
single,10,2026092210,1,3,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4508705000007467,6.409077457999956,6.861712957999771,60,20736,343416,
single,10,2026092210,1,4,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.45219608300067193,6.649405249998381,7.103327374999935,60,20736,343416,
single,10,2026092210,1,5,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.45574020899948664,6.143595166000523,6.601069792000999,60,20736,343416,
single,10,2026092210,1,6,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.44959895800093364,6.020342249999885,6.4717012499986595,60,20736,343416,
single,10,2026092210,1,7,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.45242079200033913,6.213479291998738,6.667630583000573,60,20736,343416,
single,10,2026092210,1,8,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4522129169999971,6.946941457999856,7.400883416999932,60,20736,343416,
single,10,2026092210,1,9,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.45159158400019805,6.353835750000144,6.807167875000232,60,20736,343416,
single,10,2026092210,1,10,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.45813441700011026,5.401992125000106,5.861879166001017,60,20736,343416,
single,10,2026092210,1,11,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4516793750008219,3.6352332909991674,4.08867199999986,60,20736,343416,
single,10,2026092210,1,12,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4888826250007696,8.76911891599957,9.259786708998945,60,20736,343416,
single,10,2026092210,1,13,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4836789159999171,6.331447250000565,6.816857583000456,60,20736,343416,
single,10,2026092210,1,14,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.45056195800134446,5.521495334000065,5.9738179159994615,60,20736,343416,
single,10,2026092210,1,15,8,1FFC2BA816BF862C6741FAF0E6144AB6,49085DB1E0DF9F4B5737BEFA978E380F,0B849E36DA4B0A710D80B4915BE0EF7E,SAT,True,True,True,49085DB1E0DF9F4B5737BEFA978E380F,0.4508686659992236,5.834986375000881,6.287712707999162,60,20736,343416,
single,11,2026092211,1,0,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4578417080010695,5.438013832999786,5.897592499999519,60,20736,343416,
single,11,2026092211,1,1,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.450827874999959,5.883751084000323,6.336302749999959,60,20736,343416,
single,11,2026092211,1,2,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4502222499995696,7.387209958000312,7.839174707998609,60,20736,343416,
single,11,2026092211,1,3,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4489847499989992,6.397239208999963,6.84796516699862,60,20736,343416,
single,11,2026092211,1,4,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4546680839994224,5.9583637499999895,6.414745750000293,60,20736,343416,
single,11,2026092211,1,5,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.46342816700052936,5.59606758299924,6.061228291999214,60,20736,343416,
single,11,2026092211,1,6,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.44816445800097426,5.468118541999502,5.918002499998693,60,20736,343416,
single,11,2026092211,1,7,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.5173912500013103,5.532517625000764,6.05165520799892,60,20736,343416,
single,11,2026092211,1,8,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.45104233299935004,6.331572041999607,6.784349208001004,60,20736,343416,
single,11,2026092211,1,9,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4489654999997583,4.495782292000513,4.946554415999344,60,20736,343416,
single,11,2026092211,1,10,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4554740000003221,6.52616666600079,6.983394791999672,60,20736,343416,
single,11,2026092211,1,11,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4857679579999967,4.849091042000509,5.336783459000799,60,20736,343416,
single,11,2026092211,1,12,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.5240830000002461,6.447135584001444,6.973058541001592,60,20736,343416,
single,11,2026092211,1,13,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.47036149999985355,6.709020667000004,7.181238917000883,60,20736,343416,
single,11,2026092211,1,14,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.46817400000145426,5.304576124999585,5.7745090419994085,60,20736,343416,
single,11,2026092211,1,15,8,97B3F6CE25288DF4E105BCE18F7A4CD7,41FD5655FB4CC092F4F7797CCEE5AA4D,EB7C677E5E42779568CE1DC24A67272B,SAT,True,True,True,41FD5655FB4CC092F4F7797CCEE5AA4D,0.4655214589984098,4.7958677079986956,5.263236000000688,60,20736,343416,
single,12,2026092212,1,0,8,45713336187D7AA6075ADEA54CB56677,B84BA08DF8AF8F2205D0EED6F89244DB,82B0E47E155AD89432C9ABFC7A0574F5,SAT,True,True,True,B84BA08DF8AF8F2205D0EED6F89244DB,0.48766333400089934,6.92041691599843,7.409842084000047,60,20736,343416,
